episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name,outcome
2026-03-28-19-37-12-740000,Baoyu,rl2,517.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-37-12-740000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-37-12-740000.mp4,,,2026-03-28 19:37:12.740000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-24-52-468000,Baoyu,rl2,577.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-24-52-468000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-24-52-468000.mp4,,,2026-03-28 19:24:52.468000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-10-17-37-07-062000,pB5ssSy__hBrm6wJ,rl2,4682.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,human_bimanual,False,-1.0,True,s3://rldb/processed_v3/aria/2026-03-10-17-37-07-062000.zarr,,s3://rldb/processed_v3/aria/2026-03-10-17-37-07-062000.mp4,CC BY-SA 4.0,,2026-03-10 17:37:07.062000+00:00,2026-07-31 21:45:36.954967+00:00,aria_gen1,success
2026-03-28-00-53-13-183000,Baoyu,rl2,504.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-53-13-183000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-53-13-183000.mp4,,,2026-03-28 00:53:13.183000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-16-12-827000,Xinchen,rl2,555.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-16-12-827000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-16-12-827000.mp4,,,2026-03-28 00:16:12.827000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-00-07-08-606000,Xinchen,rl2,117.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-07-08-606000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-07-08-606000.mp4,,,2026-03-28 00:07:08.606000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-01-07-09-167000,Baoyu,rl2,493.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-07-09-167000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-07-09-167000.mp4,,,2026-03-28 01:07:09.167000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-12-28-508000,Xinchen,rl2,585.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-12-28-508000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-12-28-508000.mp4,,,2026-03-28 20:12:28.508000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-13-01-064000,Baoyu,rl2,486.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-13-01-064000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-13-01-064000.mp4,,,2026-03-28 18:13:01.064000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-27-22-47-55-093000,Baoyu,rl2,658.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-47-55-093000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-47-55-093000.mp4,,,2026-03-27 22:47:55.093000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-28-34-951000,Baoyu,rl2,685.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-28-34-951000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-28-34-951000.mp4,,,2026-03-28 22:28:34.951000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-35-21-791000,EwCW-BuE_nA9dzbr,rl2,769.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-35-21-791000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-35-21-791000.mp4,CC BY-SA 4.0,,2026-03-04 21:35:21.791000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-05-43-145000,Xinchen,rl2,654.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-05-43-145000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-05-43-145000.mp4,,,2026-03-28 20:05:43.145000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-44-43-455000,Baoyu,rl2,510.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-44-43-455000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-44-43-455000.mp4,,,2026-03-27 22:44:43.455000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-06-26-811000,Baoyu,rl2,208.0,cup_on_saucer_failure_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-06-26-811000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-06-26-811000.mp4,,,2026-03-28 18:06:26.811000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-27-22-39-10-809000,Baoyu,rl2,553.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-39-10-809000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-39-10-809000.mp4,,,2026-03-27 22:39:10.809000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-12-00-161000,Baoyu,rl2,560.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-12-00-161000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-12-00-161000.mp4,,,2026-03-28 19:12:00.161000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-22-04-954000,Baoyu,rl2,565.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-22-04-954000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-22-04-954000.mp4,,,2026-03-28 22:22:04.954000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-37-52-675000,Baoyu,rl2,515.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-37-52-675000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-37-52-675000.mp4,,,2026-03-28 21:37:52.675000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-43-13-846000,Baoyu,rl2,559.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-43-13-846000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-43-13-846000.mp4,,,2026-03-28 21:43:13.846000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-06-47-227000,Xinchen,rl2,708.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-06-47-227000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-06-47-227000.mp4,,,2026-03-28 20:06:47.227000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-10-54-214000,Baoyu,rl2,495.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-10-54-214000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-10-54-214000.mp4,,,2026-03-28 19:10:54.214000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-15-11-105000,Baoyu,rl2,498.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-15-11-105000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-15-11-105000.mp4,,,2026-03-28 22:15:11.105000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-25-25-802000,Baoyu,rl2,522.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-25-25-802000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-25-25-802000.mp4,,,2026-03-28 19:25:25.802000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-35-59-158000,EwCW-BuE_nA9dzbr,rl2,702.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-35-59-158000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-35-59-158000.mp4,CC BY-SA 4.0,,2026-03-04 21:35:59.158000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-06-53-992000,Baoyu,rl2,412.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-06-53-992000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-06-53-992000.mp4,,,2026-03-28 18:06:53.992000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-38-24-159000,Baoyu,rl2,508.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-38-24-159000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-38-24-159000.mp4,,,2026-03-28 21:38:24.159000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-08-32-212000,Baoyu,rl2,522.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-08-32-212000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-08-32-212000.mp4,,,2026-03-28 18:08:32.212000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-25-45-044000,Baoyu,rl2,593.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-25-45-044000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-25-45-044000.mp4,,,2026-03-28 22:25:45.044000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-11-51-618000,Baoyu,rl2,501.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-11-51-618000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-11-51-618000.mp4,,,2026-03-28 22:11:51.618000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-31-07-128000,Xinchen,rl2,599.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-31-07-128000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-31-07-128000.mp4,,,2026-03-28 01:31:07.128000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-20-16-23-136000,Xinchen,rl2,572.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-20-16-23-136000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-20-16-23-136000.mp4,,,2026-03-28 20:16:23.136000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-41-06-265000,Baoyu,rl2,562.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-41-06-265000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-41-06-265000.mp4,,,2026-03-27 22:41:06.265000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-29-45-738000,Baoyu,rl2,569.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-29-45-738000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-29-45-738000.mp4,,,2026-03-28 19:29:45.738000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-07-54-985000,Xinchen,rl2,946.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-07-54-985000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-07-54-985000.mp4,,,2026-03-28 00:07:54.985000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-17-53-30-266000,Baoyu,rl2,634.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-17-53-30-266000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-17-53-30-266000.mp4,,,2026-03-28 17:53:30.266000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-18-01-33-083000,Baoyu,rl2,420.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-18-01-33-083000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-18-01-33-083000.mp4,,,2026-03-28 18:01:33.083000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-01-09-02-039000,Baoyu,rl2,413.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-01-09-02-039000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-01-09-02-039000.mp4,,,2026-03-28 01:09:02.039000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-40-34-363000,Baoyu,rl2,618.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-40-34-363000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-40-34-363000.mp4,,,2026-03-28 22:40:34.363000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-21-35-44-640000,Baoyu,rl2,547.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-21-35-44-640000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-21-35-44-640000.mp4,,,2026-03-28 21:35:44.640000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-22-31-39-884000,Baoyu,rl2,483.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-22-31-39-884000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-22-31-39-884000.mp4,,,2026-03-27 22:31:39.884000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-53-53-224000,Baoyu,rl2,651.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-53-53-224000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-53-53-224000.mp4,,,2026-03-28 00:53:53.224000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-19-35-28-990000,Baoyu,rl2,662.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-35-28-990000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-35-28-990000.mp4,,,2026-03-28 19:35:28.990000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-22-21-30-145000,Baoyu,rl2,435.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-22-21-30-145000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-22-21-30-145000.mp4,,,2026-03-28 22:21:30.145000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-28-00-09-15-549000,Xinchen,rl2,499.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-00-09-15-549000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-00-09-15-549000.mp4,,,2026-03-28 00:09:15.549000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
