episode,k,policy,frames,coverage,vendi_sel
2026-05-25-07-46-28-389769,32,ORACLE_fps,583,0.07219094038009644,5.976754188537598
2026-05-25-07-46-28-389769,64,ORACLE_greedy,583,0.036074597388505936,5.000790596008301
2026-05-25-07-46-28-389769,64,ORACLE_fps,583,0.05422663688659668,6.129971504211426
2026-06-21-14-07-09-325696,2,uniform,662,0.14464476704597473,1.2244796752929688
2026-06-21-14-07-09-325696,2,motion_peaks,662,0.15525595843791962,1.0583378076553345
2026-06-21-14-07-09-325696,2,cheap_fps,662,0.12864583730697632,1.4685004949569702
2026-06-21-14-07-09-325696,2,motion_gated_fps,662,0.15465179085731506,1.3654941320419312
2026-06-21-14-07-09-325696,4,uniform,662,0.08638813346624374,1.665520429611206
2026-06-21-14-07-09-325696,4,motion_peaks,662,0.15462999045848846,1.1670249700546265
2026-06-21-14-07-09-325696,4,cheap_fps,662,0.1164892390370369,1.7408556938171387
2026-06-21-14-07-09-325696,4,motion_gated_fps,662,0.11296573281288147,1.7761231660842896
2026-06-21-14-07-09-325696,8,uniform,662,0.08312223851680756,2.0062835216522217
2026-06-21-14-07-09-325696,8,motion_peaks,662,0.11687317490577698,1.6518917083740234
2026-06-21-14-07-09-325696,8,cheap_fps,662,0.08166095614433289,1.9909133911132812
2026-06-21-14-07-09-325696,8,motion_gated_fps,662,0.07921847701072693,2.0330655574798584
2026-06-21-14-07-09-325696,16,uniform,662,0.05976688861846924,2.0278232097625732
2026-06-21-14-07-09-325696,16,motion_peaks,662,0.10621314495801926,2.074763059616089
2026-06-21-14-07-09-325696,16,cheap_fps,662,0.06939318031072617,2.1541550159454346
2026-06-21-14-07-09-325696,16,motion_gated_fps,662,0.06647516787052155,2.1513500213623047
2026-06-21-14-07-09-325696,32,uniform,662,0.04646053537726402,2.209639072418213
2026-06-21-14-07-09-325696,32,motion_peaks,662,0.0846392810344696,2.287519693374634
2026-06-21-14-07-09-325696,32,cheap_fps,662,0.05481218546628952,2.508601427078247
2026-06-21-14-07-09-325696,32,motion_gated_fps,662,0.053687140345573425,2.4777915477752686
2026-06-21-14-07-09-325696,64,uniform,662,0.03482873737812042,2.4314026832580566
2026-06-21-14-07-09-325696,64,motion_peaks,662,0.058795928955078125,2.524923801422119
2026-06-21-14-07-09-325696,64,cheap_fps,662,0.03888706862926483,2.6210951805114746
2026-06-21-14-07-09-325696,64,motion_gated_fps,662,0.04143738001585007,2.5830397605895996
2026-06-21-14-07-09-325696,2,ORACLE_greedy,662,0.08217587321996689,1.296249508857727
2026-06-21-14-07-09-325696,2,ORACLE_fps,662,0.13163432478904724,1.5264830589294434
2026-06-21-14-07-09-325696,4,ORACLE_greedy,662,0.06792180240154266,1.5673670768737793
2026-06-21-14-07-09-325696,4,ORACLE_fps,662,0.12647046148777008,2.133225679397583
2026-06-21-14-07-09-325696,8,ORACLE_greedy,662,0.05850134417414665,1.7166171073913574
2026-06-21-14-07-09-325696,8,ORACLE_fps,662,0.10406717658042908,2.6954996585845947
2026-06-21-14-07-09-325696,16,ORACLE_greedy,662,0.048775169998407364,1.9587833881378174
2026-06-21-14-07-09-325696,16,ORACLE_fps,662,0.0875391811132431,3.0708413124084473
2026-06-21-14-07-09-325696,32,ORACLE_greedy,662,0.03924533352255821,2.1335175037384033
2026-06-21-14-07-09-325696,32,ORACLE_fps,662,0.06289605796337128,3.072087287902832
2026-06-21-14-07-09-325696,64,ORACLE_greedy,662,0.029797295108437538,2.3338937759399414
2026-06-21-14-07-09-325696,64,ORACLE_fps,662,0.04363167658448219,3.000532627105713
2026-06-19-05-15-33-886581,2,uniform,163,0.18488360941410065,1.2789790630340576
2026-06-19-05-15-33-886581,2,motion_peaks,163,0.16314947605133057,1.3559712171554565
2026-06-19-05-15-33-886581,2,cheap_fps,163,0.1615234613418579,1.4012553691864014
2026-06-19-05-15-33-886581,2,motion_gated_fps,163,0.18810391426086426,1.3214224576950073
2026-06-19-05-15-33-886581,4,uniform,163,0.13037490844726562,1.82943594455719
2026-06-19-05-15-33-886581,4,motion_peaks,163,0.15684793889522552,1.4751008749008179
2026-06-19-05-15-33-886581,4,cheap_fps,163,0.13336418569087982,1.678391933441162
2026-06-19-05-15-33-886581,4,motion_gated_fps,163,0.13521933555603027,1.8007872104644775
2026-06-19-05-15-33-886581,8,uniform,163,0.0833234041929245,2.3196022510528564
2026-06-19-05-15-33-886581,8,motion_peaks,163,0.1480133831501007,1.7266145944595337
2026-06-19-05-15-33-886581,8,cheap_fps,163,0.10102254152297974,2.2433104515075684
2026-06-19-05-15-33-886581,8,motion_gated_fps,163,0.10548915714025497,2.217057228088379
2026-06-19-05-15-33-886581,16,uniform,163,0.05705416202545166,2.6687495708465576
2026-06-19-05-15-33-886581,16,motion_peaks,163,0.1380102038383484,1.929538369178772
2026-06-19-05-15-33-886581,16,cheap_fps,163,0.06578759849071503,2.701298713684082
2026-06-19-05-15-33-886581,16,motion_gated_fps,163,0.06793788820505142,2.7742605209350586
2026-06-19-05-15-33-886581,32,uniform,163,0.04075273871421814,2.912529945373535
2026-06-19-05-15-33-886581,32,motion_peaks,163,0.10347118228673935,2.592306137084961
2026-06-19-05-15-33-886581,32,cheap_fps,163,0.042322274297475815,3.027202606201172
2026-06-19-05-15-33-886581,32,motion_gated_fps,163,0.0425148643553257,3.1036767959594727
2026-06-19-05-15-33-886581,64,uniform,163,0.02508091740310192,3.0977790355682373
2026-06-19-05-15-33-886581,64,motion_peaks,163,0.03686303272843361,3.2571370601654053
2026-06-19-05-15-33-886581,64,cheap_fps,163,0.02479976788163185,3.2255442142486572
2026-06-19-05-15-33-886581,64,motion_gated_fps,163,0.030669786036014557,3.2750422954559326
2026-06-19-05-15-33-886581,2,ORACLE_greedy,163,0.12728622555732727,1.3851349353790283
2026-06-19-05-15-33-886581,2,ORACLE_fps,163,0.180235356092453,1.6630022525787354
2026-06-19-05-15-33-886581,4,ORACLE_greedy,163,0.08907368779182434,1.9865131378173828
2026-06-19-05-15-33-886581,4,ORACLE_fps,163,0.1413593590259552,2.200545072555542
2026-06-19-05-15-33-886581,8,ORACLE_greedy,163,0.06770910322666168,2.413527011871338
2026-06-19-05-15-33-886581,8,ORACLE_fps,163,0.09402577579021454,2.8574459552764893
2026-06-19-05-15-33-886581,16,ORACLE_greedy,163,0.04906990006566048,2.670717239379883
2026-06-19-05-15-33-886581,16,ORACLE_fps,163,0.06985431164503098,3.205610990524292
2026-06-19-05-15-33-886581,32,ORACLE_greedy,163,0.03481998294591904,2.951181650161743
2026-06-19-05-15-33-886581,32,ORACLE_fps,163,0.04185589402914047,3.4961328506469727
2026-06-19-05-15-33-886581,64,ORACLE_greedy,163,0.02134733460843563,3.296969413757324
2026-06-19-05-15-33-886581,64,ORACLE_fps,163,0.023656757548451424,3.463716506958008
